ID,y,oof_lgb,oof_cat,oof_rank,oof_stack,oof_final
190,0,0.39946387849203424,0.3288474898252505,0.8161441801817471,0.3138433911076334,0.8140933663782484
191,0,0.03951115924854833,0.035428447417721484,0.008652550110874386,0.07817448463332856,0.007609026479412149
192,1,0.6756200272779538,0.7318460612269073,0.954432801426149,0.7644653865485816,0.955983593489572
193,0,0.11402579836645277,0.09421409934089167,0.3161224401060916,0.10660632911980861,0.3121584996449121
194,0,0.19658870090190017,0.17702684429452648,0.6296795512848385,0.156934012416751,0.6284041335130514
196,1,0.5762152115129167,0.6146639505365801,0.9074090177833819,0.6402509348434419,0.9075611983129702
198,0,0.13220038000302717,0.13961812641762697,0.46123744510630893,0.12717594044650554,0.46457092337348
199,0,0.1602161068407184,0.1477991242774337,0.5302621853124049,0.13588160383027487,0.529283881907909
202,0,0.18992381126955743,0.17432722562027564,0.6178746902039219,0.1541807986323785,0.6168674000318854
203,0,0.09030759887161557,0.07882915733218224,0.21496586808122092,0.09778101701288348,0.21177732365175297
204,0,0.09020788098826393,0.10347480780552547,0.2810339579981738,0.10622182691888542,0.2875342406191574
205,0,0.09875550324968488,0.08623046907873122,0.2574242358363407,0.1015019681723499,0.2551415278925171
206,0,0.2087687139853999,0.2638458258784639,0.7078786034175399,0.2081611646436927,0.7152629824485123
207,0,0.36987357215699684,0.25523282100382677,0.780903517544241,0.24857502782370122,0.776729423018392
208,1,0.15438693955120306,0.1410775631527034,0.5066307230749163,0.131861563449318,0.5051958780816558
210,0,0.1333580838808674,0.12578183726713915,0.4345623722770555,0.12173183790671835,0.4341927909909127
212,1,0.24873083393204123,0.2308532444997736,0.7202921866168095,0.19866265637374514,0.7190602489963333
213,0,0.18163615304365335,0.1536890849912905,0.574329318666029,0.1427046628345982,0.5710683073177095
214,0,0.22746402000632213,0.24330943953735223,0.7130527414235401,0.2005930686970083,0.7151905155296606
215,0,0.5844314326026373,0.7083104037662725,0.9299317361624418,0.7192543138929376,0.9322434308738061
216,0,0.3092980969374617,0.35281436549528195,0.7974477151180486,0.30172808769067594,0.7994840355377769
219,0,0.08692811076685303,0.07783581109253214,0.2023783642767077,0.09697058758891339,0.2001971100192762
220,0,0.1422845246261396,0.12205671759220608,0.4428888212530979,0.12179193977487572,0.44000463788280647
221,1,0.6498748926863314,0.7120929251954993,0.9433888429931736,0.7429596920154024,0.9448236879864341
224,0,0.04982729280679906,0.04386126949760952,0.029936084177572937,0.0817332402779209,0.028015710828007013
225,1,0.40523245457500695,0.3736044199543903,0.8310361320057393,0.353178258482701,0.8301375422119802
226,0,0.04723192507611661,0.05957758692777961,0.057654680638288616,0.08593176671674,0.05958230067973969
227,0,0.1387540627941589,0.14680504824675514,0.4885212400539154,0.13140793167543238,0.4918764583967419
229,1,0.617566304163534,0.6341615925066483,0.9184964563676682,0.6719008163865704,0.918155861849066
230,0,0.3119960180172833,0.3426094659940816,0.7955563285360233,0.2946436140689366,0.7968897198428917
233,0,0.20658264043405433,0.18355503102994475,0.6493325796773772,0.16239755186336383,0.6474629331710074
234,1,0.6073792186346859,0.6525198770244838,0.920974824992391,0.6833089691173476,0.921112512138209
235,0,0.16462400705025287,0.1419953754008688,0.5269794338884299,0.13417886002578064,0.5233995680971636
236,0,0.08499916880083805,0.10380213034701202,0.267294230183921,0.10553574512253794,0.27614244097569457
237,0,0.10805310982413859,0.0859828447284979,0.2793817122483586,0.1028041612873908,0.27451918199342
238,0,0.09546558881444321,0.09915457602140651,0.28509935214574544,0.10549898287466294,0.2878386016783338
239,1,0.13463110145786095,0.12598085151064167,0.4376277229444758,0.12203331732613422,0.4371494412800556
240,1,0.058833420209199114,0.06970476333358906,0.1043741032218792,0.09050162914373625,0.10822209661289621
241,0,0.35765351357331754,0.3185966516330708,0.8022957519892169,0.2913890429247062,0.8006290128556314
242,0,0.1408031193711315,0.13554290866681182,0.46923779294751944,0.1270343028320255,0.4695711407742365
243,0,0.10985126134030757,0.11488957974524812,0.35734162354884996,0.1135286803617481,0.36104468310216387
245,0,0.45346207197433097,0.5279654352436179,0.8735597199878256,0.5129577082187813,0.8755163267968172
246,0,0.17300710234544323,0.1822689511696384,0.6039610417844254,0.15447324978283544,0.6080844094670783
247,0,0.0691253105734685,0.09403882762407009,0.19803034914561501,0.09978745169491098,0.20899459396785366
249,0,0.07343393940057696,0.07591901939175791,0.15900691334405842,0.0944489700828119,0.16080409293157671
250,0,0.11514198168377598,0.12913796752690646,0.40186529849123875,0.11991985884763423,0.4075974317723959
253,1,0.07915448280265629,0.07714655200490797,0.17872516196356364,0.0956451246774588,0.17900778294708464
254,0,0.07173417367691097,0.06168153565525751,0.11637462498369494,0.08975704319283365,0.11313535371103091
255,0,0.08192008395513489,0.06621685034193867,0.15605026305491543,0.09253756042790619,0.1507456845949824
256,0,0.13633327928708266,0.14994829267915938,0.4900430453497978,0.13230551482014416,0.49497804252358796
257,0,0.131095956372992,0.10373554537130943,0.37858167746423754,0.11280227523385561,0.3728712842587359
258,0,0.10014546215049502,0.0974709578875875,0.2922735771120484,0.1056221107232285,0.29302723306810446
259,0,0.12977268114333407,0.1285601971331785,0.43284490630027395,0.12222225169155335,0.43433772482861577
261,0,0.03571821254054245,0.028154183746405458,0.00284794991086569,0.07579903317032216,0.002260967868168181
263,0,0.20958536228101526,0.18977830747462004,0.658941693117092,0.16627104466015274,0.6575793150426831
265,0,0.09837920883871816,0.09924995689200942,0.2926431583981912,0.10598099886927695,0.29441859791005404
266,0,0.19563668704419884,0.1709887250613688,0.6207661202660986,0.1537617219557947,0.6182297781062945
267,0,0.2979440011672573,0.3268080238578366,0.7846428105569807,0.2778775311132905,0.785874748177457
268,1,0.09803425450965954,0.08555595097526003,0.25381538327753383,0.10116492120114225,0.2515616621012508
269,0,0.12292851792292511,0.11155480516717672,0.38029914344101917,0.11441506941227775,0.37871211791817033
270,1,0.6998551100294982,0.6602668197561354,0.9442149658680812,0.7208131561737211,0.9419974781512238
271,0,0.08938979917778236,0.08850854743885268,0.23844514978912126,0.10089260447891547,0.24024232937663959
272,0,0.3801179394622972,0.40194639673231336,0.8322753163181008,0.36824746183454876,0.8328478049770279
273,1,0.4640824851690229,0.6151554022263284,0.8883212313578851,0.5976949835484717,0.8915460092467788
276,0,0.1304189184220277,0.13349983524676937,0.4445193269272577,0.12433659896392535,0.4467295679522298
277,1,0.42942598288889167,0.38537314426539426,0.8399930431757903,0.37247019254553504,0.838529211414989
278,0,0.213801119821679,0.2330252661631668,0.6968781251358755,0.19102555997394263,0.6997985419655928
282,0,0.05510539445737415,0.06103617214766259,0.07482934040610462,0.08737814519653804,0.07643810600460889
283,0,0.11419757912103579,0.10209276964433485,0.3376451150050002,0.10947848723639049,0.33542038059625784
285,0,0.064945460370718,0.0754455869660953,0.13489716944214966,0.09312450616373749,0.13900604374103223
286,0,0.08517678150005972,0.07258748193989387,0.18274707595982434,0.09501659732007325,0.1792976506224908
287,0,0.6879768282943562,0.6421493142505299,0.9373668420366104,0.7029275722966828,0.9344609185906635
288,0,0.04998495800748218,0.05285602252354683,0.04578459933040567,0.08431888695779727,0.045639665492702576
290,0,0.09005228950150498,0.0749377373407331,0.20233488412539674,0.09646579406629667,0.19808107598881108
293,0,0.8158161817830525,0.8301905731007618,0.9932388364711509,0.8549483798084089,0.993246083163036
294,1,0.31791694413182436,0.3314986811277244,0.7945345449802166,0.28803589125873447,0.7948606461150485
295,0,0.29302853079167723,0.30594650477707114,0.775272837949476,0.26092028054736444,0.7759322869110251
296,0,0.1170164245319076,0.11321756502354718,0.3705378494717162,0.11407234159059824,0.37127701204400193
297,0,0.25848605760977883,0.19864116621524608,0.7018348623853211,0.1824971211814288,0.6983347102047915
298,0,0.09030256728374916,0.08412771533434144,0.229423018392104,0.09954608051477364,0.22892299665202834
299,0,0.03385126386022478,0.042976881887017856,0.013348406452454454,0.07956058691325836,0.012667217415249938
300,1,0.11282267339810592,0.11571356127209145,0.3662550545675899,0.11432839559668113,0.36917547139730716
301,0,0.16679739721232484,0.14541935120838173,0.5368711683116657,0.13609174842128907,0.5340956853196516
302,0,0.3938094353362621,0.27643399709312283,0.79633897125962,0.27134021685027443,0.7923098105714742
303,0,0.15360979947000225,0.1494837476928483,0.521631375277186,0.1353617706093952,0.522573445222256
304,1,0.24558070540890187,0.24540749538042794,0.72618374711944,0.20664708151884634,0.7267272490108265
305,0,0.11665416208493365,0.11903510172872334,0.38245141093091006,0.11623365647391391,0.385219647231039
306,0,0.1435471704166901,0.13525797124028968,0.4737379886082004,0.12741142820250023,0.47329594040320594
307,0,0.09623971055547668,0.07509950072739793,0.2198791251793556,0.09740001093788991,0.21350203632041972
308,0,0.17037520966527472,0.1593279669660099,0.5681551371798774,0.1430490254988447,0.567386987840051
309,1,0.8094994018943369,0.8762615686756856,0.9951519631288317,0.8739482499697566,0.9957389451715292
310,0,0.12154493793019976,0.09568634710460062,0.3382538371233532,0.10830870540725214,0.33233328985318206
311,0,0.12310081625836529,0.10692397973800463,0.36977694682377493,0.11269641687982977,0.3667550763076655
312,0,0.09389051419500918,0.09536658085848956,0.2703378407756859,0.10392795456919963,0.2722727075090221
315,0,0.07981488654814337,0.06639602036351137,0.15048480368711684,0.09230660229491361,0.14597736133455078
318,0,0.21729369513545058,0.2288296183783523,0.6976390277838167,0.18947861461946927,0.6994217139875647
319,0,0.646838137767066,0.6577493932327089,0.9301926170703074,0.7011568747033682,0.9293882342710553
320,0,0.31219798300883517,0.3472226453091,0.7970998739075612,0.29831807583427505,0.7985709523602477
321,1,0.3942859673429761,0.38928879410679845,0.8332318796469411,0.3625928125748731,0.832804324825717
325,0,0.05243913705222745,0.03548874460753265,0.025348928214270188,0.07972021353700395,0.020957432931866606
326,0,0.09980404618382406,0.11598579403131845,0.3357537284229749,0.11230292510745263,0.34272504601649345
328,1,0.7965962143526522,0.8246965547678802,0.9909996086786382,0.8483983472474945,0.991130049132571
329,0,0.07320659185092729,0.07112977595386419,0.14509326492456193,0.09289387145392067,0.14491934431931822
330,0,0.7960936965011323,0.8465729672347395,0.9928909952606635,0.8585452512401089,0.9932750699305767
332,1,0.2553428238560758,0.20887036961873764,0.708400365233271,0.1875057832085559,0.7056683623925677
333,0,0.27782747076954506,0.3285527512384666,0.7766207226401147,0.27265319843109453,0.7794541791672102
334,0,0.12531279139886722,0.12150322100790249,0.4080612200530458,0.11865234729992581,0.40856848848500665
336,0,0.04595158363114904,0.05195434377970796,0.038197312926648984,0.0835545255669709,0.03853790744525124
337,0,0.05678314599853969,0.04155594561284111,0.039371277012044,0.08193437592485366,0.03492905488644434
338,0,0.17004237372182232,0.19648973377508852,0.615483281881821,0.16091052725142982,0.6233749293447541
339,1,0.16864913861734113,0.15659322720933702,0.5609374320622635,0.14145590569732175,0.5599228951983419
340,0,0.1333462147208576,0.11916318824342961,0.4190182181833993,0.11910274377224461,0.41703262460686696
341,0,0.12887796749783637,0.15995403526976607,0.4930214357145963,0.13524507735872032,0.5031523109700422
343,0,0.2786329155017608,0.25225172787055683,0.7470542197486847,0.2199710666312954,0.7456121280635389
344,0,0.2096119131931491,0.22545007894196786,0.6880081742684465,0.18564444220842288,0.6910010580170153
348,1,0.14278596125785067,0.13344190034892017,0.4683029696943345,0.12651976714043164,0.46794788179196195
349,0,0.09198060094523472,0.10419285604509113,0.2881864428888212,0.1067522649943618,0.2939548096294042
351,0,0.07558987177249772,0.0777210712797823,0.17057263359276492,0.09533021146776664,0.17228285287766135
353,1,0.3640962117816497,0.3924262593118725,0.8262750554371929,0.3540039955144181,0.8270939316202154
354,0,0.14553585251843582,0.12331633914296972,0.45199791295273706,0.1228666544847204,0.4487151615287621
355,0,0.6894658245978103,0.7517729092161555,0.9620418279055611,0.7815157197985536,0.9634621795150514
356,1,0.07152610484132146,0.11100469886797079,0.247489021261794,0.10601559955519282,0.264475267040596
357,0,0.08586914074579796,0.06443795428106998,0.16202878386016784,0.09251724707519232,0.15462991144542518
358,0,0.0600725168796182,0.049288564715912794,0.058741684421061785,0.08455404447577812,0.05504587155963303
359,0,0.07658611364703483,0.04413698706858984,0.09363450584808036,0.08514103370741297,0.0806846674493094
361,1,0.6105010161273774,0.7681575923018059,0.9463020131310057,0.7698489385538281,0.951476151137006
362,0,0.04482867178770592,0.03884470533337192,0.016522457498152093,0.0797345529618819,0.015102105888661824
363,0,0.6247678248807359,0.6493828910797793,0.9237575546762903,0.686875768301423,0.9234459469252286
364,1,0.2860981539211059,0.26460736491472275,0.7569024740206096,0.2301637973411355,0.7556125628650521
365,0,0.16608161910566407,0.15869090042011041,0.5603069698682551,0.14190392137342284,0.5602707364088294
366,0,0.1855386473874239,0.18000714154618064,0.6196573764076699,0.15603535883970526,0.6205342261257737
367,0,0.16632920723445693,0.12727108022161157,0.4985651550067394,0.12820645998271982,0.4918039914778904
369,0,0.4382031551069402,0.4402891720679877,0.8546893343188835,0.42517769014664664,0.8547038277026537
371,1,0.6704382981708876,0.7553732045697631,0.9575416322448802,0.7785192843254058,0.9600852210965695
372,0,0.08751360532159089,0.0848301282138706,0.223792338797339,0.09937545829299321,0.22431410061307014
